cohort,novel,qi,qid,gold,G1,G2,G3,G4,G5,B1,B2,B3,Q0,correct_G1,correct_G2,correct_G3,correct_G4,correct_G5,correct_B1,correct_B2,correct_B3,correct_Q0,graph_sha256,source_signature
old20,83,7,detectiveqa_83_AIsup_anno_7,D,C,A,A,A,A,C,C,C,C,False,False,False,False,False,False,False,False,False,0f2ac81cc4951c5f21c161c07eb207bf8e19d5398d0f565ff8d7b80be5082868,"{""G1_G3"": ""dqa_local_c24_pure9_consensus20 upstream prediction caches"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\83\\q07.json"", ""baselines"": ""outputs\\four_datasets\\dqa30_frozen_old20_baselines9b\\answers\\83\\q07.json""}"
old20,83,8,detectiveqa_83_AIsup_anno_8,B,D,D,A,D,D,A,A,D,A,False,False,False,False,False,False,False,False,False,0f2ac81cc4951c5f21c161c07eb207bf8e19d5398d0f565ff8d7b80be5082868,"{""G1_G3"": ""dqa_local_c24_pure9_consensus20 upstream prediction caches"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\83\\q08.json"", ""baselines"": ""outputs\\four_datasets\\dqa30_frozen_old20_baselines9b\\answers\\83\\q08.json""}"
old20,84,0,detectiveqa_84_AIsup_anno_0,A,C,C,C,C,C,C,C,C,C,False,False,False,False,False,False,False,False,False,7df17eb0a8936393cf683cb96857b2784a38ab91222f8e687a409c4a026c93ae,"{""G1_G3"": ""dqa_local_c24_pure9_consensus20 upstream prediction caches"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\84\\q00.json"", ""baselines"": ""outputs\\four_datasets\\dqa30_frozen_old20_baselines9b\\answers\\84\\q00.json""}"
old20,84,1,detectiveqa_84_AIsup_anno_1,D,C,A,A,A,A,C,C,C,C,False,False,False,False,False,False,False,False,False,7df17eb0a8936393cf683cb96857b2784a38ab91222f8e687a409c4a026c93ae,"{""G1_G3"": ""dqa_local_c24_pure9_consensus20 upstream prediction caches"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\84\\q01.json"", ""baselines"": ""outputs\\four_datasets\\dqa30_frozen_old20_baselines9b\\answers\\84\\q01.json""}"
old20,84,2,detectiveqa_84_AIsup_anno_2,D,C,C,C,C,C,C,C,C,C,False,False,False,False,False,False,False,False,False,7df17eb0a8936393cf683cb96857b2784a38ab91222f8e687a409c4a026c93ae,"{""G1_G3"": ""dqa_local_c24_pure9_consensus20 upstream prediction caches"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\84\\q02.json"", ""baselines"": ""outputs\\four_datasets\\dqa30_frozen_old20_baselines9b\\answers\\84\\q02.json""}"
old20,84,3,detectiveqa_84_AIsup_anno_3,A,C,A,A,A,A,B,A,A,A,False,True,True,True,True,False,True,True,True,7df17eb0a8936393cf683cb96857b2784a38ab91222f8e687a409c4a026c93ae,"{""G1_G3"": ""dqa_local_c24_pure9_consensus20 upstream prediction caches"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\84\\q03.json"", ""baselines"": ""outputs\\four_datasets\\dqa30_frozen_old20_baselines9b\\answers\\84\\q03.json""}"
old20,84,4,detectiveqa_84_AIsup_anno_4,D,D,,D,D,D,D,D,D,D,True,False,True,True,True,True,True,True,True,7df17eb0a8936393cf683cb96857b2784a38ab91222f8e687a409c4a026c93ae,"{""G1_G3"": ""dqa_local_c24_pure9_consensus20 upstream prediction caches"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\84\\q04.json"", ""baselines"": ""outputs\\four_datasets\\dqa30_frozen_old20_baselines9b\\answers\\84\\q04.json""}"
old20,84,5,detectiveqa_84_AIsup_anno_5,D,D,D,D,D,D,D,D,D,D,True,True,True,True,True,True,True,True,True,7df17eb0a8936393cf683cb96857b2784a38ab91222f8e687a409c4a026c93ae,"{""G1_G3"": ""dqa_local_c24_pure9_consensus20 upstream prediction caches"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\84\\q05.json"", ""baselines"": ""outputs\\four_datasets\\dqa30_frozen_old20_baselines9b\\answers\\84\\q05.json""}"
old20,84,6,detectiveqa_84_AIsup_anno_6,D,D,B,A,D,D,D,A,D,D,True,False,False,True,True,True,False,True,True,7df17eb0a8936393cf683cb96857b2784a38ab91222f8e687a409c4a026c93ae,"{""G1_G3"": ""dqa_local_c24_pure9_consensus20 upstream prediction caches"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\84\\q06.json"", ""baselines"": ""outputs\\four_datasets\\dqa30_frozen_old20_baselines9b\\answers\\84\\q06.json""}"
old20,87,0,detectiveqa_87_AIsup_anno_0,C,C,D,D,D,A,C,C,C,C,True,False,False,False,False,True,True,True,True,4fd4fd03903b917ccd356efcd7ff0127617356c8762688a3a3be143d8d1eb5d6,"{""G1_G3"": ""dqa_local_c24_pure9_consensus20 upstream prediction caches"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\87\\q00.json"", ""baselines"": ""outputs\\four_datasets\\dqa30_frozen_old20_baselines9b\\answers\\87\\q00.json""}"
old20,87,1,detectiveqa_87_AIsup_anno_1,B,B,B,B,B,B,B,A,B,A,True,True,True,True,True,True,False,True,False,4fd4fd03903b917ccd356efcd7ff0127617356c8762688a3a3be143d8d1eb5d6,"{""G1_G3"": ""dqa_local_c24_pure9_consensus20 upstream prediction caches"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\87\\q01.json"", ""baselines"": ""outputs\\four_datasets\\dqa30_frozen_old20_baselines9b\\answers\\87\\q01.json""}"
old20,87,2,detectiveqa_87_AIsup_anno_2,D,C,D,D,D,D,C,C,C,C,False,True,True,True,True,False,False,False,False,4fd4fd03903b917ccd356efcd7ff0127617356c8762688a3a3be143d8d1eb5d6,"{""G1_G3"": ""dqa_local_c24_pure9_consensus20 upstream prediction caches"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\87\\q02.json"", ""baselines"": ""outputs\\four_datasets\\dqa30_frozen_old20_baselines9b\\answers\\87\\q02.json""}"
old20,87,3,detectiveqa_87_AIsup_anno_3,D,A,D,B,A,A,C,C,D,C,False,True,False,False,False,False,False,True,False,4fd4fd03903b917ccd356efcd7ff0127617356c8762688a3a3be143d8d1eb5d6,"{""G1_G3"": ""dqa_local_c24_pure9_consensus20 upstream prediction caches"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\87\\q03.json"", ""baselines"": ""outputs\\four_datasets\\dqa30_frozen_old20_baselines9b\\answers\\87\\q03.json""}"
old20,87,4,detectiveqa_87_AIsup_anno_4,C,C,C,C,C,C,C,C,C,C,True,True,True,True,True,True,True,True,True,4fd4fd03903b917ccd356efcd7ff0127617356c8762688a3a3be143d8d1eb5d6,"{""G1_G3"": ""dqa_local_c24_pure9_consensus20 upstream prediction caches"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\87\\q04.json"", ""baselines"": ""outputs\\four_datasets\\dqa30_frozen_old20_baselines9b\\answers\\87\\q04.json""}"
old20,87,5,detectiveqa_87_AIsup_anno_5,B,B,B,A,B,B,B,B,A,A,True,True,False,True,True,True,True,False,False,4fd4fd03903b917ccd356efcd7ff0127617356c8762688a3a3be143d8d1eb5d6,"{""G1_G3"": ""dqa_local_c24_pure9_consensus20 upstream prediction caches"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\87\\q05.json"", ""baselines"": ""outputs\\four_datasets\\dqa30_frozen_old20_baselines9b\\answers\\87\\q05.json""}"
old20,90,0,detectiveqa_90_AIsup_anno_0,A,A,D,C,A,A,A,D,A,A,True,False,False,True,True,True,False,True,True,02aeedf1a70dac7d267dbdf462ba5b117a256fd761d2994541e27ae3fb3f8415,"{""G1_G3"": ""dqa_local_c24_pure9_consensus20 upstream prediction caches"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\90\\q00.json"", ""baselines"": ""outputs\\four_datasets\\dqa30_frozen_old20_baselines9b\\answers\\90\\q00.json""}"
old20,90,1,detectiveqa_90_AIsup_anno_1,C,A,A,A,A,C,D,A,A,A,False,False,False,False,True,False,False,False,False,02aeedf1a70dac7d267dbdf462ba5b117a256fd761d2994541e27ae3fb3f8415,"{""G1_G3"": ""dqa_local_c24_pure9_consensus20 upstream prediction caches"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\90\\q01.json"", ""baselines"": ""outputs\\four_datasets\\dqa30_frozen_old20_baselines9b\\answers\\90\\q01.json""}"
old20,90,2,detectiveqa_90_AIsup_anno_2,C,A,A,A,A,C,A,A,A,A,False,False,False,False,True,False,False,False,False,02aeedf1a70dac7d267dbdf462ba5b117a256fd761d2994541e27ae3fb3f8415,"{""G1_G3"": ""dqa_local_c24_pure9_consensus20 upstream prediction caches"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\90\\q02.json"", ""baselines"": ""outputs\\four_datasets\\dqa30_frozen_old20_baselines9b\\answers\\90\\q02.json""}"
old20,90,3,detectiveqa_90_AIsup_anno_3,D,D,A,A,A,A,D,D,A,B,True,False,False,False,False,True,True,False,False,02aeedf1a70dac7d267dbdf462ba5b117a256fd761d2994541e27ae3fb3f8415,"{""G1_G3"": ""dqa_local_c24_pure9_consensus20 upstream prediction caches"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\90\\q03.json"", ""baselines"": ""outputs\\four_datasets\\dqa30_frozen_old20_baselines9b\\answers\\90\\q03.json""}"
old20,90,4,detectiveqa_90_AIsup_anno_4,B,A,C,B,A,A,A,A,A,A,False,False,True,False,False,False,False,False,False,02aeedf1a70dac7d267dbdf462ba5b117a256fd761d2994541e27ae3fb3f8415,"{""G1_G3"": ""dqa_local_c24_pure9_consensus20 upstream prediction caches"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\90\\q04.json"", ""baselines"": ""outputs\\four_datasets\\dqa30_frozen_old20_baselines9b\\answers\\90\\q04.json""}"
old20,90,5,detectiveqa_90_AIsup_anno_5,A,C,D,B,C,D,D,D,D,D,False,False,False,False,False,False,False,False,False,02aeedf1a70dac7d267dbdf462ba5b117a256fd761d2994541e27ae3fb3f8415,"{""G1_G3"": ""dqa_local_c24_pure9_consensus20 upstream prediction caches"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\90\\q05.json"", ""baselines"": ""outputs\\four_datasets\\dqa30_frozen_old20_baselines9b\\answers\\90\\q05.json""}"
new10,93,0,detectiveqa_93_AIsup_anno_0,A,D,C,D,D,A,D,C,D,C,False,False,False,False,True,False,False,False,False,f1078174b998a8c9612ff1872d3f3444f50941b726f2e6cbfb4a6ea8c79ca8d7,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\93\\q00.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\93\\q00.json""}"
new10,93,1,detectiveqa_93_AIsup_anno_1,A,B,B,B,B,B,B,D,B,A,False,False,False,False,False,False,False,False,True,f1078174b998a8c9612ff1872d3f3444f50941b726f2e6cbfb4a6ea8c79ca8d7,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\93\\q01.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\93\\q01.json""}"
new10,93,2,detectiveqa_93_AIsup_anno_2,A,D,D,D,D,C,B,D,D,D,False,False,False,False,False,False,False,False,False,f1078174b998a8c9612ff1872d3f3444f50941b726f2e6cbfb4a6ea8c79ca8d7,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\93\\q02.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\93\\q02.json""}"
new10,93,3,detectiveqa_93_AIsup_anno_3,C,D,D,D,D,D,C,D,D,B,False,False,False,False,False,True,False,False,False,f1078174b998a8c9612ff1872d3f3444f50941b726f2e6cbfb4a6ea8c79ca8d7,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\93\\q03.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\93\\q03.json""}"
new10,93,4,detectiveqa_93_AIsup_anno_4,B,C,C,C,C,B,D,A,C,C,False,False,False,False,True,False,False,False,False,f1078174b998a8c9612ff1872d3f3444f50941b726f2e6cbfb4a6ea8c79ca8d7,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\93\\q04.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\93\\q04.json""}"
new10,93,5,detectiveqa_93_AIsup_anno_5,A,C,C,C,C,A,C,A,C,B,False,False,False,False,True,False,True,False,False,f1078174b998a8c9612ff1872d3f3444f50941b726f2e6cbfb4a6ea8c79ca8d7,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\93\\q05.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\93\\q05.json""}"
new10,93,6,detectiveqa_93_AIsup_anno_6,D,D,A,D,D,A,D,C,D,D,True,False,True,True,False,True,False,True,True,f1078174b998a8c9612ff1872d3f3444f50941b726f2e6cbfb4a6ea8c79ca8d7,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\93\\q06.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\93\\q06.json""}"
new10,97,0,detectiveqa_97_AIsup_anno_0,A,D,D,D,D,B,D,A,D,A,False,False,False,False,False,False,True,False,True,53cd849aa96931882feb1414c35e7b25f652537dd0d6526a30f4ff04c7b7e246,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\97\\q00.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\97\\q00.json""}"
new10,97,1,detectiveqa_97_AIsup_anno_1,B,A,D,D,D,A,D,A,A,A,False,False,False,False,False,False,False,False,False,53cd849aa96931882feb1414c35e7b25f652537dd0d6526a30f4ff04c7b7e246,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\97\\q01.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\97\\q01.json""}"
new10,97,2,detectiveqa_97_AIsup_anno_2,B,B,B,B,B,B,C,B,B,B,True,True,True,True,True,False,True,True,True,53cd849aa96931882feb1414c35e7b25f652537dd0d6526a30f4ff04c7b7e246,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\97\\q02.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\97\\q02.json""}"
new10,97,3,detectiveqa_97_AIsup_anno_3,A,A,A,A,A,A,D,C,A,C,True,True,True,True,True,False,False,True,False,53cd849aa96931882feb1414c35e7b25f652537dd0d6526a30f4ff04c7b7e246,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\97\\q03.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\97\\q03.json""}"
new10,97,4,detectiveqa_97_AIsup_anno_4,C,C,B,A,C,A,D,A,C,C,True,False,False,True,False,False,False,True,True,53cd849aa96931882feb1414c35e7b25f652537dd0d6526a30f4ff04c7b7e246,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\97\\q04.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\97\\q04.json""}"
new10,99,0,detectiveqa_99_AIsup_anno_0,A,A,A,A,A,B,A,A,A,A,True,True,True,True,False,True,True,True,True,e5654af97a483b6c9085645c14e2e519890d862bbca125284146c55affb6da31,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\99\\q00.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\99\\q00.json""}"
new10,99,1,detectiveqa_99_AIsup_anno_1,A,A,A,A,A,A,C,A,A,C,True,True,True,True,True,False,True,True,False,e5654af97a483b6c9085645c14e2e519890d862bbca125284146c55affb6da31,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\99\\q01.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\99\\q01.json""}"
new10,99,2,detectiveqa_99_AIsup_anno_2,B,D,A,B,D,A,B,B,D,B,False,False,True,False,False,True,True,False,True,e5654af97a483b6c9085645c14e2e519890d862bbca125284146c55affb6da31,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\99\\q02.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\99\\q02.json""}"
new10,99,3,detectiveqa_99_AIsup_anno_3,D,B,D,A,B,D,B,D,B,B,False,True,False,False,True,False,True,False,False,e5654af97a483b6c9085645c14e2e519890d862bbca125284146c55affb6da31,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\99\\q03.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\99\\q03.json""}"
new10,99,4,detectiveqa_99_AIsup_anno_4,D,D,A,D,D,A,D,C,D,A,True,False,True,True,False,True,False,True,False,e5654af97a483b6c9085645c14e2e519890d862bbca125284146c55affb6da31,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\99\\q04.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\99\\q04.json""}"
new10,99,5,detectiveqa_99_AIsup_anno_5,C,D,B,B,B,D,D,B,B,B,False,False,False,False,False,False,False,False,False,e5654af97a483b6c9085645c14e2e519890d862bbca125284146c55affb6da31,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\99\\q05.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\99\\q05.json""}"
new10,100,0,detectiveqa_100_AIsup_anno_0,D,D,D,D,D,A,C,C,D,C,True,True,True,True,False,False,False,True,False,334cc5620303bc2fa5cd1f6243eb7477d65fa2e701db42ccc55423f3336459e3,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\100\\q00.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\100\\q00.json""}"
new10,100,1,detectiveqa_100_AIsup_anno_1,A,A,A,A,A,A,A,A,A,A,True,True,True,True,True,True,True,True,True,334cc5620303bc2fa5cd1f6243eb7477d65fa2e701db42ccc55423f3336459e3,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\100\\q01.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\100\\q01.json""}"
new10,100,2,detectiveqa_100_AIsup_anno_2,C,C,C,C,C,C,C,C,C,C,True,True,True,True,True,True,True,True,True,334cc5620303bc2fa5cd1f6243eb7477d65fa2e701db42ccc55423f3336459e3,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\100\\q02.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\100\\q02.json""}"
new10,100,3,detectiveqa_100_AIsup_anno_3,C,C,C,D,C,D,D,D,C,C,True,True,False,True,False,False,False,True,True,334cc5620303bc2fa5cd1f6243eb7477d65fa2e701db42ccc55423f3336459e3,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\100\\q03.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\100\\q03.json""}"
new10,100,4,detectiveqa_100_AIsup_anno_4,C,C,C,C,C,C,C,C,C,C,True,True,True,True,True,True,True,True,True,334cc5620303bc2fa5cd1f6243eb7477d65fa2e701db42ccc55423f3336459e3,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\100\\q04.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\100\\q04.json""}"
new10,100,5,detectiveqa_100_AIsup_anno_5,D,A,A,A,A,C,D,A,C,B,False,False,False,False,False,True,False,False,False,334cc5620303bc2fa5cd1f6243eb7477d65fa2e701db42ccc55423f3336459e3,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\100\\q05.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\100\\q05.json""}"
new10,100,6,detectiveqa_100_AIsup_anno_6,C,D,D,D,D,A,D,D,D,C,False,False,False,False,False,False,False,False,True,334cc5620303bc2fa5cd1f6243eb7477d65fa2e701db42ccc55423f3336459e3,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\100\\q06.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\100\\q06.json""}"
new10,100,7,detectiveqa_100_AIsup_anno_7,D,D,A,A,A,D,D,D,D,A,True,False,False,False,True,True,True,True,False,334cc5620303bc2fa5cd1f6243eb7477d65fa2e701db42ccc55423f3336459e3,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\100\\q07.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\100\\q07.json""}"
new10,103,0,detectiveqa_103_AIsup_anno_0,C,C,C,C,C,C,B,B,C,C,True,True,True,True,True,False,False,True,True,9ad5560631ebe2b7fecbe2ae4134ef54c090b472605fca0117978ccf4338fa2d,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\103\\q00.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\103\\q00.json""}"
new10,103,1,detectiveqa_103_AIsup_anno_1,A,B,B,A,B,A,B,B,B,B,False,False,True,False,True,False,False,False,False,9ad5560631ebe2b7fecbe2ae4134ef54c090b472605fca0117978ccf4338fa2d,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\103\\q01.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\103\\q01.json""}"
new10,103,2,detectiveqa_103_AIsup_anno_2,A,A,A,A,A,A,A,A,B,A,True,True,True,True,True,True,True,False,True,9ad5560631ebe2b7fecbe2ae4134ef54c090b472605fca0117978ccf4338fa2d,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\103\\q02.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\103\\q02.json""}"
new10,103,3,detectiveqa_103_AIsup_anno_3,B,D,D,D,D,D,C,B,D,C,False,False,False,False,False,False,True,False,False,9ad5560631ebe2b7fecbe2ae4134ef54c090b472605fca0117978ccf4338fa2d,"{""G1_G3_and_baselines"": ""outputs\\four_datasets\\dqa30_attention\\batch03_eval\\answers\\103\\q03.json"", ""G4"": ""deterministic majority(G1,G2,G3); no baseline access"", ""G5"": ""outputs\\four_datasets\\dqa30_attention\\g7_pure_graph_tight\\answers\\103\\q03.json""}"
